id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
26QApq0cuO9brJigr0C0W4,HACIENDO QUE ME AMAS,82,217769,1,['Bad Bunny'],['4q3ewBCX7sLwd24euuV69X'],2020-11-27,0.584,0.411,10,-7.147,0,0.0838,0.869,4.47e-05,0.0955,0.412,169.934,4
5dOxHHMOFAbG3VH23t0xNm,Righteous,82,242181,1,['Juice WRLD'],['4MCBfE4596Uoi2O4DtmEMz'],2020-07-10,0.706,0.625,0,-7.426,1,0.0314,0.0417,0.0,0.129,0.225,142.948,4
5f1joOtoMeyppIcJGZQvqJ,Be Like That - feat. Swae Lee & Khalid,82,191406,0,"['Kane Brown', 'Swae Lee', 'Khalid']","['3oSJ7TBVCWMDMiYjXNiCKE', '1zNqQNIdeOUZHb8zbZRFMX', '6LuN9FCkKOj5PcnpouEgny']",2020-07-10,0.727,0.626,7,-8.415,1,0.0726,0.0469,2.58e-05,0.126,0.322,86.97,4
3UoULw70kMsiVXxW0L3A33,pov,82,201882,0,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],2020-10-30,0.487,0.534,0,-5.664,0,0.0555,0.36,0.0,0.1,0.173,131.798,4
7CFfqRW50ffULvBv7lfIIg,Violent,82,135878,0,['carolesdaughter'],['2hiq2iBnUik3mrOfEgRSpB'],2020-11-23,0.797,0.755,2,-5.393,1,0.0293,0.331,2.26e-06,0.124,0.411,129.955,4
5KCbr5ndeby4y4ggthdiAb,Wonder,82,172693,0,['Shawn Mendes'],['7n2wHs1TKAczGzO7Dd2rGr'],2020-10-02,0.333,0.637,1,-4.904,0,0.0581,0.131,1.8e-05,0.149,0.132,139.898,4
792HwhrdO3ErRKL5yRe4Ge,Invincible,82,127547,1,['Pop Smoke'],['0eDvMgVFoNV3TpwtrVCoTj'],2020-02-07,0.548,0.732,11,-5.652,0,0.336,0.125,0.0,0.269,0.612,142.791,4
6FuGJB290AQMAHTfjOYVaK,"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",82,192745,1,"['24kGoldn', 'Justin Bieber', 'J Balvin', 'iann dior']","['6fWVd57NKTalqvmjRd2t8Z', '1uNFoZAHBGtllmzznpCI3s', '1vyhD5VmyZ7KMfW5gqLgo5', '6ASri4ePR7RlsvIQgWPJpS']",2020-11-06,0.721,0.745,7,-3.508,0,0.0366,0.151,1.24e-06,0.372,0.699,90.988,4
0ada5XsQGLPUVbmTCkAP49,Hate The Other Side (with Marshmello & The Kid Laroi),82,160212,1,"['Juice WRLD', 'Marshmello', 'The Kid LAROI', 'Polo G']","['4MCBfE4596Uoi2O4DtmEMz', '64KEffDW9EtZ1y2vBYgq8T', '2tIP7SsRs7vjIcLrU85W8J', '6AgTAQt8XS6jRWi4sX7w49']",2020-07-10,0.701,0.65,6,-6.313,1,0.104,0.291,0.0,0.112,0.647,90.003,4
22LAwLoDA5b4AaGSkg6bKW,Blueberry Faygo,82,162547,1,['Lil Mosey'],['5zctI4wO9XSKS8XwcnqEHk'],2020-02-06,0.774,0.554,0,-7.909,1,0.0383,0.207,0.0,0.132,0.349,99.034,4
4loQgPwJHocL3dFwLfjb1J,Reloj,82,231595,1,"['Rauw Alejandro', 'Anuel AA']","['1mcTU81TzQhprhouKaTkpq', '2R21vXR83lH98kGeO99Y66']",2020-11-13,0.823,0.537,8,-2.627,1,0.211,0.176,3.75e-06,0.124,0.608,175.965,4
3LlT8mKSlzJTxkCkfNxMFr,"Ele É Ele, Eu Sou Eu",82,155210,0,"['Wesley Safadão', 'Os Barões Da Pisadinha']","['1AL2GKpmRrKXkYIcASuRFa', '5Lv2GUVwqmQBPwrTrxucE5']",2020-11-11,0.758,0.763,1,-8.754,0,0.0768,0.23,1.33e-05,0.0703,0.854,163.946,4
4vLBnQtece15fFhqWxZvJP,Your New Boyfriend,82,239667,0,['Wilbur Soot'],['2XzXLjXRSeFtsic4ieyLJy'],2020-12-11,0.546,0.453,7,-13.04,1,0.121,0.382,3.9e-05,0.106,0.74,104.532,4
127QTOFJsJQp5LbJbu3A1y,Toosie Slide,82,247059,1,['Drake'],['3TVXtAsR1Inumwj472S9r4'],2020-04-03,0.834,0.454,1,-9.75,0,0.201,0.321,6.15e-06,0.114,0.837,81.618,4
2Oycxb8QbPkpHTo8ZrmG0B,Prisoner (feat. Dua Lipa),82,169333,0,"['Miley Cyrus', 'Dua Lipa']","['5YGY8feqx7naU7z4HrwZM6', '6M2wZ9GZgrQXHCFfjv46we']",2020-11-27,0.781,0.67,3,-3.912,0,0.0452,0.0103,0.0,0.0761,0.595,127.99,4
4SFknyjLcyTLJFPKD2m96o,How You Like That,82,182956,0,['BLACKPINK'],['41MozSoPIsD1dJM0CLPjZF'],2020-10-02,0.812,0.761,11,-5.222,1,0.0812,0.0465,0.000135,0.0601,0.344,130.032,4
41wtwzCZkXwpnakmwJ239F,Si Veo a Tu Mamá,82,170972,0,['Bad Bunny'],['4q3ewBCX7sLwd24euuV69X'],2020-02-28,0.9,0.603,2,-5.313,1,0.0646,0.402,4.81e-06,0.134,0.824,129.928,4
0AUvWawuP0ibk4SQ3sIZjk,Daisy,82,146523,1,['Ashnikko'],['3PyJHH2wyfQK3WZrk9rpmP'],2020-07-09,0.834,0.663,8,-6.143,1,0.133,0.235,0.0,0.372,0.774,121.876,4
39LLxExYz6ewLAcYrzQQyP,Levitating,82,203808,0,['Dua Lipa'],['6M2wZ9GZgrQXHCFfjv46we'],2020-03-27,0.695,0.884,6,-2.278,0,0.0753,0.0561,0.0,0.213,0.914,103.014,4
6IBcOGPsniK3Pso1wHIhew,Forever After All,82,232533,0,['Luke Combs'],['718COspgdWOnwOFpJHRZHS'],2020-10-23,0.487,0.65,0,-5.195,1,0.0253,0.191,0.0,0.0933,0.456,151.964,4
1uA7fD01YlQr1Rm0oyNB4H,Pulei na Piscina - Ao Vivo,82,181846,0,['Guilherme & Benuto'],['6m6e7D2TnV0aYMllFFwMxu'],2020-08-21,0.652,0.773,3,-5.203,1,0.128,0.449,0.0,0.166,0.527,113.788,4
0JAZWvvqttGFm4UMDsPQXC,Despeinada,82,224187,0,"['Ozuna', 'Camilo']","['1i8SpTcr7yvPOmcqrbnVXY', '28gNT5KBp7IjEOQoevXf9N']",2020-09-04,0.734,0.775,8,-3.855,1,0.0614,0.186,0.000542,0.123,0.72,166.039,4
7EWXP47VlXKO3r7mNxuWHw,"Ele É Ele, Eu Sou Eu",82,155210,0,"['Wesley Safadão', 'Os Barões Da Pisadinha']","['1AL2GKpmRrKXkYIcASuRFa', '5Lv2GUVwqmQBPwrTrxucE5']",2020-11-12,0.758,0.763,1,-8.754,0,0.0768,0.23,1.33e-05,0.0703,0.854,163.946,4
4lsHZ92XCFOQfzJFBTluk8,You Got It,82,203145,1,['Vedo'],['3wVXTWabe3viT0jF7DfjOL'],2020-03-27,0.762,0.433,5,-8.937,1,0.187,0.143,0.0,0.118,0.394,122.074,4
69vlMrzHwATKzupwNcUPyK,La Santa,82,206420,1,"['Bad Bunny', 'Daddy Yankee']","['4q3ewBCX7sLwd24euuV69X', '4VMYDCV2IEDYJArk749S6m']",2020-02-28,0.744,0.868,1,-4.524,1,0.047,0.0326,0.0,0.0822,0.586,93.037,4
0j1Ia2lQWrcXrQZI4AdJlk,IDK You Yet,82,184638,0,['Alexander 23'],['6sFHvCyqklnJpXC9Nh1aag'],2020-06-23,0.648,0.308,1,-11.729,1,0.04,0.886,0.0774,0.124,0.198,76.997,1
6HlE9t71z9DjGi7KqSyEpA,Deep End,82,141224,1,['Fousheé'],['6trIghKwHRUyxwvm66HLHH'],2020-07-31,0.711,0.592,4,-7.136,0,0.23,0.758,0.0,0.156,0.535,124.749,4
4wNIkl5XGiAACjFBlDWuSd,What A Man Gotta Do,82,180645,0,['Jonas Brothers'],['7gOdHgIoIKoe4i9Tta6qdD'],2020-01-17,0.852,0.698,9,-7.206,1,0.0629,0.00839,1.03e-06,0.0773,0.324,113.039,4
5YSHygGN9D0mID1NsVd5my,Reminds Me Of You,82,158033,1,"['Juice WRLD', 'The Kid LAROI']","['4MCBfE4596Uoi2O4DtmEMz', '2tIP7SsRs7vjIcLrU85W8J']",2020-12-08,0.613,0.631,4,-6.965,1,0.12,0.0663,0.0,0.169,0.33,149.992,4
4DuUwzP4ALMqpquHU0ltAB,Tyler Herro,82,156498,1,['Jack Harlow'],['2LIk90788K0zvyj2JJVwkJ'],2020-10-22,0.794,0.756,5,-7.16,0,0.136,0.11,0.0,0.247,0.775,123.066,4
0SqqAgdovOE24BzxIClpjw,Yo Perreo Sola,82,172127,0,['Bad Bunny'],['4q3ewBCX7sLwd24euuV69X'],2020-02-28,0.86,0.758,11,-5.16,1,0.0695,0.021,6.54e-05,0.344,0.453,97.014,4
7E2C5rBLpCKwQlhJPVFBRS,You’re Mines Still (feat. Drake),82,226220,1,"['Yung Bleu', 'Drake']","['3KNIG74xSTc3dj0TRy7pGX', '3TVXtAsR1Inumwj472S9r4']",2020-10-15,0.575,0.609,5,-4.88,0,0.121,0.317,0.0,0.105,0.339,83.004,4
3dEtfTtCXWW7N8WQ9FD29z,En Tu Cuerpo - Remix,82,310860,1,"['Lyanno', 'Rauw Alejandro', 'Lenny Tavárez', 'Maria Becerra']","['1Ts9of7VPZElwPQnqnDSfW', '1mcTU81TzQhprhouKaTkpq', '1pQWsZQehhS4wavwh7Fnxd', '1DxLCyH42yaHKGK3cl5bvG']",2020-09-04,0.742,0.497,0,-9.381,0,0.0746,0.249,0.00335,0.0993,0.558,156.013,4
57BGVV6wcyhbn3hsjlqEZB,Element,82,135747,1,['Pop Smoke'],['0eDvMgVFoNV3TpwtrVCoTj'],2020-02-07,0.772,0.878,2,-4.22,1,0.324,0.0301,2.18e-06,0.251,0.305,61.311,5
5GkQIP5mWPi4KZLLXeuFTT,motive (with Doja Cat),82,167990,1,"['Ariana Grande', 'Doja Cat']","['66CXWjxzNUsdJxJ2JdwvnR', '5cj0lLjcoR7YOSnhnX0Po5']",2020-10-30,0.789,0.742,10,-5.664,0,0.0652,0.0681,0.0,0.166,0.661,116.965,4
1daDRI9ahBonbWD8YcxOIB,Angels Like You,82,196453,0,['Miley Cyrus'],['5YGY8feqx7naU7z4HrwZM6'],2020-11-27,0.672,0.642,5,-4.035,1,0.0313,0.0981,0.0,0.1,0.494,121.981,4
46lyJh9GYmWsHez3EsvmAx,Rise Up (feat. Vamero),82,182000,0,"['VINAI', 'VAMERO']","['4mrBetqy378Jf1y6NLszlx', '74GrV01oFcjJdLHCF9MWhr']",2020-05-01,0.648,0.927,1,-3.633,1,0.049,0.011,0.0,0.162,0.361,126.037,4
27ycaQnQAxaPiyeg3nr2aB,Midnight Sky,81,223279,0,['Miley Cyrus'],['5YGY8feqx7naU7z4HrwZM6'],2020-08-14,0.705,0.814,4,-5.466,0,0.0346,0.00115,0.00312,0.203,0.259,110.0,4
2rPHUAeUPbNgTmK18FPTiZ,GO (feat. Juice WRLD),81,181688,1,"['The Kid LAROI', 'Juice WRLD']","['2tIP7SsRs7vjIcLrU85W8J', '4MCBfE4596Uoi2O4DtmEMz']",2020-07-24,0.487,0.74,6,-4.973,1,0.0944,0.157,0.0,0.612,0.522,73.779,4
1JHvLQWHUoYuapwQikeDuD,Ele Não Tem,81,212192,0,"['Jonas Esticado', 'Gusttavo Lima']","['22jNvLBrXGKr4CcV2tw8Ag', '7MiDcPa6UiV3In7lIM71IN']",2020-10-16,0.656,0.85,7,-5.132,1,0.0384,0.363,0.0,0.53,0.918,155.042,4
0XinBYhf1X3kdvKQHOX971,Tú Me Dejaste De Querer,81,198500,0,"['C. Tangana', 'Niño de Elche', 'La Húngara']","['5TYxZTjIPqKM8K8NuP9woO', '5IbUz6BcOu6IVY512oxavP', '7xtnpHS34mLlxGZDVUBHSU']",2020-11-05,0.812,0.747,4,-4.611,0,0.15,0.31,0.00412,0.1,0.488,168.025,4
5hvwx5i67IwnCkjl9VHkNv,Diamonds,81,213869,0,['Sam Smith'],['2wY79sveU1sp5g7SokKOiI'],2020-09-17,0.653,0.667,10,-6.764,0,0.0423,0.154,0.0,0.107,0.556,104.181,4
2lCkncy6bIB0LTMT7kvrD1,Azul,81,205933,0,['J Balvin'],['1vyhD5VmyZ7KMfW5gqLgo5'],2020-03-19,0.843,0.836,11,-2.474,0,0.0695,0.0816,0.00138,0.0532,0.65,94.018,4
34LI7rwi9H8w2S5KTHnv1M,Quiéreme Mientras Se Pueda,81,191945,0,['Manuel Turizo'],['0tmwSHipWxN12fsoLcFU3B'],2020-05-01,0.793,0.782,4,-3.945,1,0.0582,0.447,0.0,0.124,0.81,143.86,4
6qBFSepqLCuh5tehehc1bd,Like I Want You,81,260776,0,['Giveon'],['4fxd5Ee7UefO4CUXgwJ7IP'],2020-03-27,0.678,0.355,10,-7.757,0,0.0627,0.759,7.06e-05,0.114,0.438,119.772,3
7o4gBbTM6UBLkOYPw9xMCz,Moonwalking in Calabasas (feat. Blueface) - Remix,81,170233,1,"['DDG', 'Blueface']","['0WK3H9OErSn5zKOkOV5egm', '3Fl1V19tmjt57oBdxXKAjJ']",2020-12-02,0.928,0.341,11,-10.196,0,0.103,0.0614,0.0,0.162,0.745,129.966,4
0sY6ZUTh4yoctD8VIXz339,champagne problems,81,244000,1,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2020-12-11,0.462,0.24,0,-12.077,1,0.0377,0.92,0.0,0.113,0.32,171.319,4
0n2moJpAEWHwaPYYjkzMDl,Blue & Grey,81,254950,0,['BTS'],['3Nrfpe0tUJi4K4DXYWgMUX'],2020-11-20,0.547,0.605,8,-6.755,1,0.0415,0.42,0.0,0.125,0.364,121.953,4
25zlnOAzbVoOzIeXSvQFf1,Got It On Me,81,164580,1,['Pop Smoke'],['0eDvMgVFoNV3TpwtrVCoTj'],2020-07-03,0.688,0.647,2,-7.258,1,0.19,0.00815,1.65e-05,0.095,0.195,88.834,4
66W1rVTnEv86dIkFhoiElg,Secrets,81,176767,1,"['Regard', 'RAYE']","['4ofCBoyEiGSePFAG500xev', '5KKpBU5eC2tJDzf0wmlRp2']",2020-04-24,0.848,0.768,6,-5.386,0,0.0373,0.0412,0.000785,0.195,0.777,118.961,4
4nbWX2HzrOEnX4xxvYRCyU,Cabrón y Vago - En Vivo,81,142065,0,"['El Fantasma', 'Los Dos Carnales']","['0my6Pg4I28dVcZLSpAkqhv', '25UNJbwGZSQKvz5cPLWlv3']",2020-07-31,0.547,0.638,8,-2.99,1,0.124,0.697,0.0,0.074,0.876,176.277,3
0YqTL3nSL36OFdHwHoqCag,MODO TURBO,81,150260,1,"['Luísa Sonza', 'Pabllo Vittar', 'Anitta']","['4PzYKhC14sTJNEr0dzoo0d', '6tzRZ39aZlNqlUzQlkuhDV', '7FNnA9vBm6EKceENgCGRMb']",2020-12-21,0.655,0.726,10,-7.628,0,0.0796,0.334,3.13e-06,0.232,0.766,160.064,4
4pvb0WLRcMtbPGmtejJJ6y,exile (feat. Bon Iver),81,285634,0,"['Taylor Swift', 'Bon Iver']","['06HL4z0CvFAxyc27GXpf02', '4LEiUm1SRbFMgfqnQTwUbQ']",2020-07-24,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,4
0zlnHTHiBQ68ZCAmTw5ozm,Algo Mágico,81,261603,0,['Rauw Alejandro'],['1mcTU81TzQhprhouKaTkpq'],2020-06-25,0.68,0.613,11,-4.368,1,0.0818,0.758,0.0,0.161,0.609,100.127,4
1mQOFRDoqI34LdN79PE0vH,Ô Moça,81,180923,0,['MC Zaquin'],['1OwYxVDNKP9JtSpp5E0uA4'],2020-12-21,0.84,0.495,5,-5.155,0,0.0797,0.481,0.0,0.0853,0.527,130.041,4
7C1trmcQQ5n5RNy4l6ziCv,Some Say - Felix Jaehn Remix,81,186878,0,"['Nea', 'Felix Jaehn']","['7nqlScm2smydSRl13eaP8E', '4bL2B6hmLlMWnUEZnorEtG']",2020-01-10,0.682,0.7,6,-5.591,1,0.0397,0.406,0.0,0.174,0.637,120.03,4
6F7tttrdq7aUdxXVeo0nKp,Foi Pá Pum,81,183413,0,['Simone & Simaria'],['0MInKJqZscEeNc5K3K0mkE'],2020-11-27,0.627,0.818,1,-3.086,1,0.103,0.378,0.0,0.246,0.449,161.857,4
0vWUhCPxpJOJR5urYbZypB,Hypnotized,81,195658,0,"['Purple Disco Machine', 'Sophie and the Giants']","['2WBJQGf1bT1kxuoqziH5g4', '4FrXHrpbDLNyO3pbVv8RmF']",2020-04-08,0.69,0.813,11,-5.084,0,0.0997,0.0968,0.000324,0.109,0.704,108.078,4
7dH0dpi751EoguDDg3xx6J,ドライフラワー,81,285587,0,['優里'],['0ixzjrK1wkN2zWBXt3VW3W'],2020-10-25,0.463,0.624,7,-5.118,1,0.0274,0.426,0.0,0.221,0.521,147.929,4
6bnF93Rx87YqUBLSgjiMU8,Heartless,81,198267,1,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],2020-03-20,0.537,0.746,10,-5.507,0,0.15,0.0236,1.01e-06,0.156,0.252,170.062,4
5CFJRZRq6sdKKtRwNPWbYv,Show Out (with Skepta & Pop Smoke),81,174960,1,"['Kid Cudi', 'Skepta', 'Pop Smoke']","['0fA0VVWsXO9YnASrzqfmYu', '2p1fiYHYiXz9qi0JJyxBzN', '0eDvMgVFoNV3TpwtrVCoTj']",2020-12-11,0.619,0.589,1,-6.531,1,0.124,0.43,0.000392,0.378,0.158,143.896,4
3rchFjeKZ0bJxO7EEdM3S5,Paparazzi,81,192358,1,['Kim Dracula'],['526TMJFuJibm9j2p9td9Yp'],2020-12-11,0.677,0.685,4,-5.643,0,0.0505,0.0739,0.0,0.107,0.177,91.008,4
37ZtpRBkHcaq6hHy0X98zn,I CAN'T STOP ME,81,205493,0,['TWICE'],['7n2Ycct7Beij7Dj7meI4X0'],2020-10-26,0.657,0.88,10,-3.672,0,0.102,0.121,0.0,0.463,0.769,150.084,4
5RqR4ZCCKJDcBLIn4sih9l,Party Girl,81,147800,0,['StaySolidRocky'],['1XLWox9w1Yvbodui0SRhUQ'],2020-04-21,0.728,0.431,6,-9.966,0,0.0622,0.749,0.0,0.0996,0.629,130.022,4
5gTgQBtNP08fUijxpEgmzF,É Problema,81,184149,0,['Matheus & Kauan'],['2Z0lRIqr997lIUiPtrpKCr'],2020-11-12,0.626,0.776,10,-6.66,1,0.189,0.486,0.0,0.108,0.696,129.765,4
0DYNL4xbYWgNzppUamtyR4,"F*CK YOU, GOODBYE (feat. Machine Gun Kelly)",81,144860,1,"['The Kid LAROI', 'Machine Gun Kelly']","['2tIP7SsRs7vjIcLrU85W8J', '6TIYQ3jFPwQSRmorSezPxX']",2020-11-06,0.721,0.632,5,-6.695,0,0.0358,0.0693,0.0,0.291,0.296,92.057,4
6NfrH0ANGmgBXyxgV2PeXt,La Difícil,81,163084,1,['Bad Bunny'],['4q3ewBCX7sLwd24euuV69X'],2020-02-28,0.685,0.848,8,-4.561,0,0.0858,0.0861,7.14e-06,0.0783,0.761,179.87,4
0GTPmh5G40joBg93vcSQNq,Don't Say Goodbye (feat. Tove Lo),81,186700,0,"['Alok', 'Ilkay Sencan', 'Tove Lo']","['0NGAZxHanS9e0iNHpR8f2W', '5deLgmgAEgy8UHOfJ9Dj8w', '4NHQUGzhtTLFvgF5SZesLK']",2020-09-25,0.698,0.719,0,-4.923,0,0.0455,0.00829,4.01e-06,0.326,0.364,120.062,4
6rLi6PyWXu1rPlShuIZpj6,Way Out (feat. Big Sean),81,168906,1,"['Jack Harlow', 'Big Sean']","['2LIk90788K0zvyj2JJVwkJ', '0c173mlxpT3dSFRgMO8XPh']",2020-12-09,0.945,0.582,11,-8.357,0,0.0719,0.114,0.0,0.103,0.907,108.025,4
1mohfLaTJtB2RplHLQVM70,La Jeepeta - Remix,81,345241,1,"['Nio Garcia', 'Anuel AA', 'Myke Towers', 'Brray', 'Juanka']","['5hdhHgpxyniooUiQVaPxQ0', '2R21vXR83lH98kGeO99Y66', '7iK8PXO48WeuP03g8YR51W', '1GKIlPFdcewHtpDVCQ8zmJ', '3Wb38LDP3N4tkobValgE9D']",2020-04-24,0.815,0.715,4,-4.65,0,0.207,0.3,4.83e-06,0.091,0.786,176.007,4
0TrPqhAMoaKUFLR7iYDokf,Know Your Worth,81,181436,0,"['Khalid', 'Disclosure']","['6LuN9FCkKOj5PcnpouEgny', '6nS5roXSAGhTGr34W6n7Et']",2020-02-04,0.79,0.694,9,-7.726,0,0.0708,0.145,0.00252,0.281,0.508,103.007,4
4r9jkMEnArtWGH2rL2FZl0,A Tu Merced,81,175918,0,['Bad Bunny'],['4q3ewBCX7sLwd24euuV69X'],2020-02-28,0.86,0.791,0,-4.784,1,0.0568,0.169,0.000106,0.106,0.887,92.023,4
6lhZLbb0czULpjb2kFryPS,Let's Love,81,200645,0,"['David Guetta', 'Sia']","['1Cs0zKBU1kc0i8ypK3B9ai', '5WUlDfRSoLAfcVSX1WnrxN']",2020-09-11,0.662,0.868,5,-4.025,1,0.0341,0.00882,0.00244,0.584,0.353,92.998,4
1VSuFS7PahCN3SWbOcQ98m,forget me too (feat. Halsey),80,171621,1,"['Machine Gun Kelly', 'Halsey']","['6TIYQ3jFPwQSRmorSezPxX', '26VFTg2z8YR0cCuwLzESi2']",2020-09-25,0.654,0.875,1,-4.845,1,0.0744,0.000417,0.0086,0.194,0.522,99.975,4
6y4GYuZszeXNOXuBFsJlos,Kaikai Kitan,80,221426,0,['Eve'],['58oPVy7oihAEXE0Ott6JOf'],2020-12-23,0.584,0.911,5,-3.515,0,0.09,0.0119,0.0,0.119,0.606,92.502,4
4S2uhQE8L9V6p7rj7SiauJ,Suicidal (Remix) [feat. Juice WRLD],80,225857,1,"['YNW Melly', 'Juice WRLD']","['1cNDP5yjU5vjeR8qMf4grg', '4MCBfE4596Uoi2O4DtmEMz']",2020-03-13,0.655,0.441,9,-5.245,0,0.0629,0.474,0.0,0.099,0.273,139.957,4
7MoZgM6AsQaZw14WnKopuy,Miedito o Qué? (feat. KAROL G),80,209905,0,"['Ovy On The Drums', 'Danny Ocean', 'KAROL G']","['3m5qlPf2OkihLz3dRYnkPA', '5H1nN1SzW0qNeUEZvuXjAj', '790FomKkXshlbRYZFtlgla']",2020-11-25,0.851,0.776,6,-3.254,1,0.0561,0.12,0.0,0.1,0.804,95.995,4
5psEZhQu6lukjhavJo4AbC,SO DONE,80,126521,0,['The Kid LAROI'],['2tIP7SsRs7vjIcLrU85W8J'],2020-10-23,0.719,0.598,9,-6.254,1,0.077,0.232,0.0,0.115,0.303,142.592,4
7aGyRfJWtLqgJaZoG9lJhE,Mad at Disney,80,136839,0,['salem ilese'],['3QJUFtGBGL05vo0kCJZsmT'],2020-07-24,0.738,0.621,0,-7.313,1,0.0486,0.424,7.39e-06,0.692,0.715,113.968,4
3jT2LKH0RSbQ8jIUNFzXm5,PTSD,80,232065,1,"['G Herbo', 'Juice WRLD', 'Lil Uzi Vert', 'Chance the Rapper']","['5QdEbQJ3ylBnc3gsIASAT5', '4MCBfE4596Uoi2O4DtmEMz', '4O15NlyKLIASxsJ0PrXPfz', '1anyVhU62p31KFi8MEzkbf']",2020-02-28,0.883,0.808,1,-3.158,0,0.183,0.0317,0.0,0.207,0.805,119.012,4
4TgxFMOn5yoESW6zCidCXL,Savage Love (Laxed – Siren Beat) [BTS Remix],80,184905,1,"['Jawsh 685', 'Jason Derulo', 'BTS']","['56mfhUDKa1vec6rSLZV5Eg', '07YZf4WDAMNwqr4jfgOZ8y', '3Nrfpe0tUJi4K4DXYWgMUX']",2020-10-02,0.758,0.598,0,-5.695,0,0.0868,0.16,0.0,0.295,0.658,149.836,4
2QqJTIlGKRLJC3onkavYEz,Flex (feat. Juice WRLD),80,163902,1,"['Polo G', 'Juice WRLD']","['6AgTAQt8XS6jRWi4sX7w49', '4MCBfE4596Uoi2O4DtmEMz']",2020-05-15,0.752,0.673,10,-5.792,0,0.153,0.0538,0.0,0.133,0.35,164.009,4
7ju97lgwC2rKQ6wwsf9no9,Rain On Me (with Ariana Grande),80,182200,0,"['Lady Gaga', 'Ariana Grande']","['1HY2Jd0NmPuamShAr6KMms', '66CXWjxzNUsdJxJ2JdwvnR']",2020-05-29,0.672,0.855,9,-3.764,1,0.0397,0.021,0.0,0.323,0.646,123.056,4
7EUvcSFkyVB73zrblhQmEL,Bonita,80,187429,0,['Jeeiph'],['6ZtLRqHEkAXPWVw0eRbDac'],2020-06-18,0.762,0.645,0,-5.422,1,0.272,0.241,1.26e-05,0.118,0.64,180.125,4
0zzVTGyRrWpQu8Fr28NRAv,OK Not To Be OK,80,159863,0,"['Marshmello', 'Demi Lovato']","['64KEffDW9EtZ1y2vBYgq8T', '6S2OmqARrzebs0tKUEyXyp']",2020-09-10,0.743,0.837,1,-5.025,0,0.0649,0.0172,0.0,0.0743,0.263,103.072,4
055Mme9ReKK99jRFA5UJ55,Get Out My Head,80,204933,0,['Shane Codd'],['2s7Oijd4mFGgEkhYJtf3sJ'],2020-05-25,0.693,0.913,0,-3.035,1,0.0298,0.0542,6.87e-05,0.231,0.795,123.989,4
4K8cyoCDovlc4FvtUr2Hfx,Nada,80,174027,0,"['Cali Y El Dandee', 'Danna Paola']","['5DUlefCLzVRzNWaNURTFpK', '5xSx2FM8mQnrfgM1QsHniB']",2020-08-14,0.684,0.808,0,-2.737,1,0.061,0.0518,1.02e-05,0.0858,0.712,173.905,4
7Bar1kLTmsRmH6FCKKMEyU,Hit Different,80,202008,1,"['SZA', 'The Neptunes', 'Pharrell Williams', 'Ty Dolla $ign']","['7tYKF4w9nC0nq9CsPZTHyP', '0KuF7reCTOZwV7YJnHQqgr', '2RdwBSPQiwcmiDo9kixcl8', '7c0XG5cIJTrrAgEC3ULPiq']",2020-09-04,0.679,0.516,0,-6.371,0,0.0452,0.199,0.0,0.0965,0.716,120.074,4
4vjpLMyL3ZO6aphdYr8XYw,i'm so tired...,80,162583,0,"['Lauv', 'Troye Sivan']","['5JZ7CnR6gTvEMKX4g70Amv', '3WGpXCj9YhhfX11TToZcXP']",2020-03-06,0.599,0.733,11,-7.058,1,0.203,0.176,0.0,0.242,0.534,102.211,4
2FVpOsjT1iquZ3SpCjZ9Ne,Telepathy,80,202313,0,['BTS'],['3Nrfpe0tUJi4K4DXYWgMUX'],2020-11-20,0.787,0.669,5,-4.333,0,0.0428,0.00782,0.0,0.123,0.57,104.994,4
3nS9a01VvXHQriLqJYwRqG,DOLLAZ ON MY HEAD (feat. Young Thug),80,197760,1,"['Gunna', 'Young Thug']","['2hlmm7s2ICUX0LVIhVFlZQ', '50co4Is1HCEo8bhOyUWKpn']",2020-05-22,0.825,0.458,0,-7.47,1,0.0577,0.114,0.0,0.102,0.161,145.115,4
43BlKpJcSrC9AsJ3F1DKg9,Still Trappin' (with King Von),80,172185,1,"['Lil Durk', 'King Von']","['3hcs9uc56yIGFCSy9leWe7', '6QtgPSJPSzcnn7dPZ4VINp']",2020-12-24,0.877,0.677,5,-4.969,0,0.356,0.0439,0.0,0.0986,0.627,144.941,4
2ygvZOXrIeVL4xZmAWJT2C,my future,80,208155,0,['Billie Eilish'],['6qqNVTkY8uBg9cP3Jd7DAH'],2020-07-30,0.444,0.309,8,-10.956,1,0.062,0.795,0.132,0.352,0.0875,104.745,4
7lJoRyuNJtuiqTcKtuMuIR,Maçã Verde,80,164308,1,['MC Hariel'],['0pcoadNMmvrUyab1RxWBoV'],2020-10-09,0.582,0.531,10,-3.725,1,0.0905,0.0428,7.39e-06,0.1,0.169,85.322,5
